Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
58;TM Yildirim, H Eslen?Ziya;the differential impact of covid?19 on the work conditions of women and men academics during the lockdown;2021;Gender, Work & Organization;Wiley Online Library;https://onlinelibrary.wiley.com/doi/abs/10.1111/gwao.12529;https://scholar.google.com/scholar?cites=6266123353496763770&as_sdt=2005&sciodt=2007&hl=en;960;15.12.2021 05:57;;10.1111/gwao.12529;;;;;;;58;5800;29;2;1;That the COVID?19 pandemic has affected the work conditions of large segments of society is in no doubt. A growing body of journalistic accounts raised the possibility that the …;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/gwao.12529;https://scholar.google.com/scholar?q=related:ej30m_299VYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
58;E B?aszczyk-B?benek, P Jagielski, I Boles?awska, ...;nutrition behaviors in polish adults before and during covid-19 lockdown;2020;Nutrients;mdpi.com;https://www.mdpi.com/851506;https://scholar.google.com/scholar?cites=84541318186444130&as_sdt=2005&sciodt=2007&hl=en;63;15.12.2021 05:57;;;;;;;;;58;5800;15;4;1;Unexpected isolation, which has not yet been seen on a global scale, has created the conditions for evaluating nutrition in a situation of reduced spatial activity. The study aimed …;https://www.mdpi.com/2072-6643/12/10/3084/pdf;https://scholar.google.com/scholar?q=related:YqVYh-FZLAEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
58;WDS Killgore, SA Cloonan, EC Taylor, MA Miller, ...;three months of loneliness during the covid-19 lockdown;2020;Psychiatry …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0165178120322460;https://scholar.google.com/scholar?cites=7581356242542078995&as_sdt=2005&sciodt=2007&hl=en;158;15.12.2021 05:57;;;;;;;;;58;5800;12;5;1;The majority of the US population has been under stay-at-home restrictions to reduce the spread of COVID-19 since March 2020. Over the first three months of restrictions, 3,121 US …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7430289/;https://scholar.google.com/scholar?q=related:EyxpuFVjNmkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
58;F Aletta, T Oberman, A Mitchell, H Tong, J Kang;assessing the changing urban sound environment during the covid-19 lockdown period using short-term acoustic measurements;2020;Noise mapping;degruyter.com;https://www.degruyter.com/document/doi/10.1515/noise-2020-0011/html;https://scholar.google.com/scholar?cites=6477460440033884393&as_sdt=2005&sciodt=2007&hl=en;498;15.12.2021 05:57;;10.1515/noise-2020-0011;;;;;;;58;5800;12;5;1;The implementation of lockdown measures due to the COVID-19 outbreak has resulted in wide-ranging social and environmental implications. Among the environmental impacts is a …;https://www.degruyter.com/document/doi/10.1515/noise-2020-0011/pdf;https://scholar.google.com/scholar?q=related:6XjdfvOP5FkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;M Altieri, G Santangelo;the psychological impact of covid-19 pandemic and lockdown on caregivers of people with dementia;2021;The American Journal of Geriatric Psychiatry;Elsevier;https://www.sciencedirect.com/science/article/pii/S1064748120305297;https://scholar.google.com/scholar?cites=877051859524685714&as_sdt=2005&sciodt=2007&hl=en;683;15.12.2021 05:57;;;;;;;;;57;5700;29;2;1;Background Caregivers of people with dementia (pwD) are at risk of depression, anxiety, and burden. COVID-19 pandemic and government-imposed lockdown as a preventive …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7577876/;https://scholar.google.com/scholar?q=related:ko-Q-ATqKwwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;L De Vincentiis, RA Carr, MP Mariani, ...;cancer diagnostic rates during the 2020 lockdown due to covid-19 pandemic compared with the 2018–2019 an audit study from cellular pathology;2021;Journal of clinical …;jcp.bmj.com;https://jcp.bmj.com/content/74/3/187.abstract;https://scholar.google.com/scholar?cites=8223885526975575350&as_sdt=2005&sciodt=2007&hl=en;787;15.12.2021 05:57;;;;;;;;;57;5700;14;4;1;Aims We performed an audit to evaluate the impact of the COVID-19 pandemic-related delay in the diagnosis of major cancers at a Pathology Unit of a Secondary Care Hospital Network …;https://jcp.bmj.com/content/jclinpath/74/3/187.full.pdf;https://scholar.google.com/scholar?q=related:NvXalFAcIXIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;U Krivec, AK Seliger, J Tursic;covid-19 lockdown dropped the rate of paediatric asthma admissions;2020;Archives of Disease in Childhood;adc.bmj.com;https://adc.bmj.com/content/105/8/809.abstract;https://scholar.google.com/scholar?cites=8609821044677824761&as_sdt=2005&sciodt=2007&hl=en;46;15.12.2021 05:57;;;;;;;;;57;5700;19;3;1;During the first 5 weeks of the state's lockdown for coronavirus disease 2019 (COVID-19), from 16 March to 20 April 2020, we observed a 71% to 78% decrease in paediatric asthma …;https://adc.bmj.com/content/archdischild/105/8/809.full.pdf;https://scholar.google.com/scholar?q=related:-VC0k586fHcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;SR Tittel, J Rosenbauer, C Kamrath, J Ziegler, ...;did the covid-19 lockdown affect the incidence of pediatric type 1 diabetes in germany;2020;Diabetes …;Am Diabetes Assoc;https://care.diabetesjournals.org/content/43/11/e172.abstract;https://scholar.google.com/scholar?cites=9304641185683464211&as_sdt=2005&sciodt=2007&hl=en;56;15.12.2021 05:57;;;;;;;;;57;5700;11;5;1;Psychological stress is a known general health risk potentially increasing the risk of type 1 diabetes. Consistent with this hypothesis, there were reports of a higher incidence of type 1 …;https://care.diabetesjournals.org/content/43/11/e172.long;https://scholar.google.com/scholar?q=related:E-AhO9y5IIEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;D Yach;tobacco use patterns in five countries during the covid-19 lockdown;2020;Nicotine & Tobacco Research;academic.oup.com;https://academic.oup.com/ntr/article-pdf/doi/10.1093/ntr/ntaa097/33676822/ntaa097.pdf;https://scholar.google.com/scholar?cites=3230054694419837176&as_sdt=2005&sciodt=2007&hl=en;87;15.12.2021 05:57;PDF;10.1093/ntr/ntaa097/33676822/ntaa097;;;;;;;57;5700;57;1;1;In their recent piece, Klemperer et al. 1 explore how motivations to quit combustible and electronic cigarettes (e-cigs) changed in response to concerns about increased risk of …;https://academic.oup.com/ntr/article-pdf/doi/10.1093/ntr/ntaa097/33676822/ntaa097.pdf;https://scholar.google.com/scholar?q=related:-DD6iaF10ywJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;CN Ngonghala, EA Iboi, AB Gumel;could masks curtail the post-lockdown resurgence of covid-19 in the us;2020;Mathematical biosciences;Elsevier;https://www.sciencedirect.com/science/article/pii/S0025556420301164;https://scholar.google.com/scholar?cites=17599390798789158890&as_sdt=2005&sciodt=2007&hl=en;134;15.12.2021 05:57;;;;;;;;;57;5700;19;3;1;The community lockdown measures implemented in the United States from late March to late May of 2020 resulted in a significant reduction in the community transmission of the …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7431430/;https://scholar.google.com/scholar?q=related:6icbma-YPfQJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;B Capaldo, G Annuzzi, A Creanza, C Giglio, ...;blood glucose control during lockdown for covid-19 cgm metrics in italian adults with type 1 diabetes;2020;Diabetes …;Am Diabetes Assoc;https://care.diabetesjournals.org/content/43/8/e88.abstract;https://scholar.google.com/scholar?cites=571343424562786179&as_sdt=2005&sciodt=2007&hl=en;375;15.12.2021 05:57;;;;;;;;;57;5700;11;5;1;To prevent the spread of COVID-19, lockdown was imposed in many countries with rigid restrictions on all outdoor activities, also limiting attendance at diabetes clinics. In patients …;https://care.diabetesjournals.org/content/diacare/43/8/e88.full.pdf;https://scholar.google.com/scholar?q=related:g-_RSdHR7QcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;V Flaudias, S Iceta, O Zerhouni, ...;covid-19 pandemic lockdown and problematic eating behaviors in a student population;2020;Journal of behavioral …;akjournals.com;https://akjournals.com/view/journals/2006/9/3/article-p826.xml;https://scholar.google.com/scholar?cites=8159404776126385942&as_sdt=2005&sciodt=2007&hl=en;437;15.12.2021 05:57;HTML;;;;;;;;57;5700;14;4;1;Background and aims Since mid-March 2020, over 3 billion people have been confined as a result of the COVID-19 pandemic. Problematic eating behaviors are likely to be impacted by …;https://akjournals.com/view/journals/2006/9/3/article-p826.xml;https://scholar.google.com/scholar?q=related:Fo-j22kHPHEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;M Sinha, B Pande, R Sinha;impact of covid-19 lockdown on sleep-wake schedule and associated lifestyle related behavior a national survey;2020;Journal of Public Health Research;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7445442/;https://scholar.google.com/scholar?cites=2220460905669703012&as_sdt=2005&sciodt=2007&hl=en;552;15.12.2021 05:57;HTML;;;;;;;;57;5700;19;3;1;Background: Lockdowns to prevent the community transmission of COVID-19 pandemic has confined the people at home and imposed social restrictions, which is expected to cause …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7445442/;https://scholar.google.com/scholar?q=related:ZLUV4G2p0B4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
57;C Navinya, G Patidar, HC Phuleria;examining effects of the covid-19 national lockdown on ambient air quality across urban india;2020;Aerosol and Air Quality Research;aaqr.org;https://aaqr.org/articles/aaqr-20-05-covid-0256;https://scholar.google.com/scholar?cites=5058850168276993191&as_sdt=2005&sciodt=2007&hl=en;935;15.12.2021 05:57;HTML;;;;;;;;57;5700;19;3;1;Lockdown seems the most effective way to prevent the spread of Coronavirus disease (COVID-19) as no vaccine is currently available in the market to cure it. Thus, India has …;https://aaqr.org/articles/aaqr-20-05-covid-0256;https://scholar.google.com/scholar?q=related:p0QT1GylNEYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
56;M Achterberg, S Dobbelaar, OD Boer, EA Crone;perceived stress as mediator for longitudinal effects of the covid-19 lockdown on wellbeing of parents and children;2021;Scientific reports;nature.com;https://www.nature.com/articles/s41598-021-81720-8;https://scholar.google.com/scholar?cites=17858891531567317476&as_sdt=2005&sciodt=2007&hl=en;373;15.12.2021 05:57;HTML;;;;;;;;56;5600;14;4;1;Dealing with a COVID-19 lockdown may have negative effects on children, but at the same time might facilitate parent–child bonding. Perceived stress may influence the direction of …;https://www.nature.com/articles/s41598-021-81720-8;https://scholar.google.com/scholar?q=related:5EFNPTqH1_cJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
56;G Guzzetta, F Riccardo, V Marziano, P Poletti, ...;the impact of a nation-wide lockdown on covid-19 transmissibility in italy;2020;arXiv preprint arXiv …;arxiv.org;https://arxiv.org/abs/2004.12338;https://scholar.google.com/scholar?cites=11092365547230679941&as_sdt=2005&sciodt=2007&hl=en;13;15.12.2021 05:57;;;;;;;;;56;5600;11;5;1;On March 10, 2020, Italy imposed a national lockdown to curtail the spread of COVID-19. Here we estimate that, fourteen days after the implementation of the strategy, the net …;https://arxiv.org/pdf/2004.12338;https://scholar.google.com/scholar?q=related:hVN3AbL_75kJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
56;T Rawson, T Brewer, D Veltcheva, ...;how and when to end the covid-19 lockdown an optimization approach;2020;Frontiers in Public …;frontiersin.org;https://www.frontiersin.org/articles/10.3389/fpubh.2020.00262/full;https://scholar.google.com/scholar?cites=10166027964130626611&as_sdt=2005&sciodt=2007&hl=en;22;15.12.2021 05:57;HTML;10.3389/fpubh.2020.00262;;;;;;;56;5600;14;4;1;Countries around the world are in a state of lockdown to help limit the spread of SARS-CoV-2. However, as the number of new daily confirmed cases begins to decrease, governments …;https://www.frontiersin.org/articles/10.3389/fpubh.2020.00262/full;https://scholar.google.com/scholar?q=related:M4yxSpL8FI0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
56;C Günther?Bel, A Vilaregut, E Carratala, ...;a mixed?method study of individual couple and parental functioning during the state?regulated covid?19 lockdown in spain;2020;Family …;Wiley Online Library;https://onlinelibrary.wiley.com/doi/abs/10.1111/famp.12585;https://scholar.google.com/scholar?cites=3469281599013482521&as_sdt=2005&sciodt=2007&hl=en;486;15.12.2021 05:57;;10.1111/famp.12585;;;;;;;56;5600;14;4;1;During the recent COVID?19 outbreak in Spain, we explored the individual and relational well?being of people confined together with their partners and/or children during the first 3 …;;https://scholar.google.com/scholar?q=related:GXD_tjtdJTAJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
56;E Bobo, L Lin, E Acquaviva, H Caci, N Franc, ...;how do children and adolescents with attention deficit hyperactivity disorder adhd experience lockdown during the covid-19 outbreak;2020;Encephale;search.bvsalud.org;https://search.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/fr/covidwho-1065059;https://scholar.google.com/scholar?cites=8450270885071869606&as_sdt=2005&sciodt=2007&hl=en;996;15.12.2021 05:57;HTML;;;;;;;;56;5600;9;6;1;OBJECTIVES: During the COVID-19 pandemic, the French government has decided a general lockdown. This unprecedented situation has raised concerns about children's and …;https://search.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/fr/covidwho-1065059;https://scholar.google.com/scholar?q=related:ptaIOJlkRXUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
55;M Mahmud, E Riley;household response to an extreme shock evidence on the immediate impact of the covid-19 lockdown on economic outcomes and well-being in rural uganda;2021;World Development;Elsevier;https://www.sciencedirect.com/science/article/pii/S0305750X20304459;https://scholar.google.com/scholar?cites=18139205846492326428&as_sdt=2005&sciodt=2007&hl=en;600;15.12.2021 05:57;;;;;;;;;55;5500;28;2;1;We provide evidence on the economic and well-being impact of the Covid-19 lockdown on a sample of households in rural Uganda. Our sample consists of 1,277 households randomly …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8446716/;https://scholar.google.com/scholar?q=related:HCrdm5xnu_sJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
55;Ò Saladié, E Bustamante, A Gutiérrez;covid-19 lockdown and reduction of traffic accidents in tarragona province spain;2020;Transportation research …;Elsevier;https://www.sciencedirect.com/science/article/pii/S2590198220301299;https://scholar.google.com/scholar?cites=12147930157052762906&as_sdt=2005&sciodt=2007&hl=en;191;15.12.2021 05:57;HTML;;;;;;;;55;5500;18;3;1;This paper analyses the impact that the lockdown decreed by the Spanish Government to combat the spread of COVID-19 has had on traffic accidents in Tarragona province (Spain) …;https://www.sciencedirect.com/science/article/pii/S2590198220301299;https://scholar.google.com/scholar?q=related:Gptihx0elqgJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
55;S Tejedor, L Cervi, A Pérez-Escoda, FT Jumbo;digital literacy and higher education during covid-19 lockdown spain italy and ecuador;2020;Publications;mdpi.com;https://www.mdpi.com/881472;https://scholar.google.com/scholar?cites=266336105825162324&as_sdt=2005&sciodt=2007&hl=en;229;15.12.2021 05:57;;;;;;;;;55;5500;14;4;1;Digital literacy constitutes the basis for citizenship in order to be effective and efficient in the 21st Century in professional and personal lives. The set of skills and competences …;https://www.mdpi.com/2304-6775/8/4/48/pdf;https://scholar.google.com/scholar?q=related:VNSR8kY3sgMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
