Country ISO3;Country Name;Indicator Id;Indicator;Subindicator Type;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028
BDI;Burundi;24639;Business Tourism Spending;% share;0.227399;0.376434;0.330718;0.324886;0.278922;0.719343;0.589893;0.689924;0.759574;0.382577;0.462243;0.838417;0.675603;0.770151;0.558103;175.574;201.891;201.471;19.739;182.284;176.109;150.136;147.558;149.255;14.234;136.934;131.449;126.092;120.223;113.638;10.693;100.663;0.964721;0.928648
BDI;Burundi;24640;Business Tourism Spending;US$ in bn (Nominal prices);0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;0.01;0.02;0.02;0.02;0.02;0.06;0.07;0.08;0.08;0.09;0.09;0.07;0.08;0.08;0.08;0.08;0.09;0.09;0.09;0.1;0.1;0.101383;0.106521;0.112375
BDI;Burundi;24641;Business Tourism Spending;US$ in bn (Real prices);0.01;0.01;0.01;0.02;0.02;0.03;0.02;0.02;0.03;0.01;0.02;0.03;0.03;0.03;0.03;0.08;0.09;0.1;0.102671;0.1;0.09;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
BDI;Burundi;24642;Business Tourism Spending;% growth;327.053;-252.217;-353.855;237.636;329.524;99.008;-114.489;186.847;185.853;680.245;599.112;105.472;-200.852;198.044;-567.712;-595.216;182.172;-0.253689;161.856;-169.104;-855.718;-109.427;-168.267;142.844;0.276303;135.924;144.123;161.576;124.218;0.220823;0.415838;108.445;255.373;299.642
BDI;Burundi;24643;Travel and Tourism direct contribution to employment;Thousands of jobs;86.886;912.477;640.421;541.257;433.882;102.793;912.016;109.743;122.056;208.267;328.877;606.435;513.806;637.932;302.146;355.252;421.557;436.955;400.596;42.546;418.069;392.731;414.947;43.361;441.128;451.534;462.526;474.329;484.298;491.303;497.103;505.849;518.297;528.172
BDI;Burundi;24644;Travel and Tourism direct contribution to employment;% share of total employment;0.799828;0.838894;0.589359;0.497154;0.393679;0.917145;0.79135;0.923085;0.993082;163.825;248.194;439.826;358.102;427.426;194.748;220.487;253.792;255.188;226.997;233.989;223.447;203.861;202.666;207.629;207.087;207.816;21.029;20.878;206.581;203.288;199.622;19.605;194.104;191.354
BDI;Burundi;24645;Travel and Tourism direct contribution to employment;% growth;106.877;502.005;-298.151;-154.842;-198.382;136.915;-112.763;203.302;112.196;706.327;579.112;843.957;-152.744;241.583;-526.366;175.761;186.643;365.266;-832.091;62.067;-173.728;-60.606;565.677;449.761;173.392;235.896;243.427;255.184;210.165;144.658;11.805;175.943;246.069;19.054
BDI;Burundi;24646;Travel and Tourism direct contribution to GDP;Local currency  _in bn (Nominal prices);219.201;243.632;224.842;222.999;202.135;528.795;495.311;61.672;731.768;140.106;34.168;65.359;593.839;920.461;483.661;639.288;827.098;100.911;109.832;122.706;119.46;115.584;129.204;152.802;164.076;177.804;192.831;209.696;227.254;244.982;265.016;288.542;316.469;348.042
BDI;Burundi;24647;Travel and Tourism direct contribution to GDP;Local currency in bn (Real prices);317.899;306.221;218.507;193.747;15.305;353.532;313.366;383.739;408.176;702.522;107.185;199.07;167.103;208.58;995.488;120.528;144.119;153.429;154.531;156.325;144.559;131.216;129.204;129.973;131.601;134.476;137.521;141.018;144.107;146.486;149.425;153.409;158.658;164.532
BDI;Burundi;24648;Travel and Tourism direct contribution to GDP;Percentage share of total GDP;0.877277;0.926095;0.655925;0.557267;0.443821;103.475;0.900596;105.493;113.509;187.186;282.791;498.962;404.735;481.629;221.438;255.613;293.349;299.814;288.084;278.345;268.119;244.594;240.845;242.035;234.515;228.662;222.705;216.873;210.469;203.175;195.709;188.676;18.378;179.486
BDI;Burundi;24649;Travel and Tourism direct contribution to GDP;US$ in bn (Nominal prices);0.01;0.01;0.01;0;0;0.01;0.01;0.01;0.01;0.01;0.03;0.06;0.05;0.08;0.04;0.05;0.07;0.07;0.07;0.08;0.08;0.07;0.07;0.07;0.08;0.08;0.09;0.09;0.09;0.1;0.104742;0.110834;0.118123;0.126223
BDI;Burundi;24650;Travel and Tourism direct contribution to GDP;US$ in bn (Real prices);0.02;0.02;0.01;0.01;0.01;0.02;0.02;0.02;0.02;0.04;0.06;0.110621;0.09;0.115906;0.06;0.07;0.08;0.09;0.09;0.09;0.08;0.07;0.07;0.07;0.07;0.07;0.08;0.08;0.08;0.08;0.08;0.09;0.09;0.09
BDI;Burundi;24651;Travel and Tourism direct contribution to GDP;% growth;318.172;-367.365;-286.438;-113.318;-210.051;130.991;-113.614;224.571;636.819;721.125;525.723;857.249;-160.581;248.211;-522.731;21.074;195.731;646.048;0.717712;116.148;-752.707;-922.992;-153.305;0.594864;125.283;218.469;226.427;254.256;219.055;165.087;200.653;266.605;342.158;370.252
BDI;Burundi;24652;Domestic Tourism Spending;Local currency  _in bn (Nominal prices);596.216;455.231;403.726;504.182;593.336;871.324;834.977;942.089;128.769;225.351;550.529;109.242;968.554;150.305;863.787;107.07;132.727;166.356;186.991;203.891;199.699;193.897;216.822;255.878;274.798;297.606;322.553;350.526;379.917;410.01;444.325;484.823;532.927;587.29
BDI;Burundi;24653;Domestic Tourism Spending;Local currency in bn (Real prices);86.467;572.178;392.352;438.044;449.254;582.534;528.261;586.192;718.268;112.996;172.701;332.727;272.546;340.597;177.788;201.863;231.271;252.934;263.091;259.755;241.655;220.12;216.822;217.65;220.409;225.085;230.036;235.724;240.914;245.164;250.526;257.765;267.177;277.634
BDI;Burundi;24654;Domestic Tourism Spending;% share;23.692;171.774;116.503;123.979;128.695;168.454;149.667;158.695;197.755;299.661;454.449;832.232;658.438;78.496;393.833;426.119;468.816;492.486;488.739;460.892;446.483;408.585;402.431;403.561;391.016;380.971;370.755;360.746;350.072;338.249;326.325;315.214;307.663;301.039
BDI;Burundi;24655;Domestic Tourism Spending;US$ in bn (Nominal prices);0.02;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.05;0.106196;0.09;0.126766;0.07;0.09;0.105249;0.115324;0.120245;0.131824;0.127043;0.118723;0.120486;0.12422;0.129296;0.135678;0.142657;0.150418;0.158483;0.166729;0.175609;0.186228;0.198916;0.21299
BDI;Burundi;24656;Domestic Tourism Spending;US$ in bn (Real prices);0.05;0.03;0.02;0.02;0.02;0.03;0.03;0.03;0.04;0.06;0.1;0.184893;0.151451;0.189266;0.1;0.112173;0.128515;0.140553;0.146197;0.144343;0.134285;0.122318;0.120486;0.120946;0.122479;0.125077;0.127828;0.130989;0.133873;0.136235;0.139215;0.143237;0.148467;0.154278
BDI;Burundi;24657;Domestic Tourism Spending;% growth;257.771;-33.842;-316.696;110.628;296.003;296.849;-951.626;108.473;231.896;581.506;531.572;927.647;-181.259;250.485;-479.179;134.851;146.312;942.434;402.118;-126.479;-700.114;-894.586;-15.062;0.381241;12.515;21.076;218.445;245.719;218.425;174.387;216.495;286.657;363.359;389.737
BDI;Burundi;24658;Government spending on travel and Tourism service;Local currency  _in bn (Nominal prices);0.04;0.03;0.04;0.08;0.07;0.104586;0.118378;0.143522;0.128052;0.105834;0.144522;0.227557;0.247381;0.288356;0.358535;0.497653;0.544007;0.595219;0.659158;0.711727;0.768139;0.81814;0.932721;110.232;122.683;136.935;153.135;17.174;192.605;216.006;243.657;276.623;313.096;354.379
BDI;Burundi;24659;Government spending on travel and Tourism service;Local currency in bn (Real prices);0.61438;0.419417;0.424631;0.70034;0.545409;0.699224;0.748935;0.89303;0.714265;0.530673;0.453366;0.693092;0.696116;0.653425;0.737949;0.938247;0.94791;0.904993;0.927418;0.906731;0.929524;0.928785;0.932721;0.937633;0.98401;103.567;109.211;115.493;122.135;12.916;137.382;147.072;156.967;167.528
BDI;Burundi;24660;Government spending on travel and Tourism service;US$ in bn (Nominal prices);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BDI;Burundi;24661;Government spending on travel and Tourism service;US$ in bn (Real prices);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BDI;Burundi;24662;Government spending on travel and Tourism service;% growth;-897.503;-317.332;124.305;649.291;-221.223;28.202;710.942;19.24;-200.178;-257.036;-145.677;528.767;0.436318;-613.275;129.356;271.425;102.994;-452.754;247.785;-223.057;251.373;-0.08;0.423801;0.526524;494.628;524.945;545.031;575.156;575.159;575.161;636.593;705.302;672.823;672.834
BDI;Burundi;24663;Government spending on travel and Tourism service;% share of total tourism expenditure;0.966391;0.966018;0.719082;0.684925;0.696828;0.689398;0.68601;0.685309;0.688995;0.696942;0.700577;0.704021;0.707824;0.71097;0.713947;0.716774;0.719719;0.722658;0.725631;0.728657;0.731719;0.734812;0.737926;0.74107;0.744235;0.747427;0.750633;0.753852;0.757085;0.760332;0.763593;0.766868;0.770157;0.77346
BDI;Burundi;24664;Internal Travel and Tourism consumption;Local currency  _in bn (Nominal prices);653.827;516.386;451.646;561.198;658.334;968.375;90.694;108.418;141.256;244.286;569.997;110.785;992.355;152.084;88.347;109.531;137.266;170.107;191.656;212.243;204.1;197.538;220.808;260.614;280.016;303.381;328.888;357.452;387.52;418.306;453.458;494.71;543.663;598.882
BDI;Burundi;24665;Internal Travel and Tourism consumption;Local currency in bn (Real prices);948.221;649.043;438.922;487.581;498.468;647.418;57.379;674.606;787.915;122.49;178.809;337.426;279.243;344.627;181.839;206.504;239.181;258.637;269.655;270.395;246.981;224.253;220.808;221.678;224.594;229.453;234.553;240.381;245.735;250.125;255.675;263.022;272.559;283.114
BDI;Burundi;24666;Internal Travel and Tourism consumption;% share;205.581;169.575;11.514;117.563;124.644;15.628;135.073;150.069;17.315;258.085;36.595;626.025;511.735;58.142;312.904;337.258;362.697;374.949;365.547;361.974;350.929;31.436;305.456;304.521;296.724;290.768;284.655;27.876;271.729;263.275;254.293;245.979;239.888;234.666
BDI;Burundi;24667;Internal Travel and Tourism consumption;US$ in bn (Nominal prices);0.03;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.05;0.107696;0.09;0.128266;0.07;0.09;0.108849;0.117924;0.123245;0.137224;0.129843;0.120952;0.122701;0.126519;0.131752;0.138311;0.145459;0.153389;0.161654;0.170102;0.179219;0.190026;0.202923;0.217194
BDI;Burundi;24668;Internal Travel and Tourism consumption;US$ in bn (Real prices);0.05;0.04;0.02;0.03;0.03;0.04;0.03;0.04;0.04;0.07;0.1;0.187504;0.155172;0.191506;0.101046;0.114752;0.13291;0.143722;0.149844;0.150256;0.137245;0.124615;0.122701;0.123184;0.124805;0.127504;0.130339;0.133577;0.136552;0.138992;0.142076;0.146158;0.151458;0.157323
BDI;Burundi;24669;Internal Travel and Tourism consumption;% growth;183.673;-315.515;-323.741;11.086;223.292;298.816;-113.726;175.703;167.963;554.611;45.978;88.708;-172.433;234.148;-472.361;135.643;158.239;813.419;426.021;0.274467;-865.917;-920.252;-153.597;0.393772;131.559;216.314;222.304;248.466;222.709;178.652;221.908;287.335;362.597;387.257
BDI;Burundi;24670;Capital investment in Travel and Tourism;Local currency  _in bn (Nominal prices);0.289718;0.423846;0.306545;0.33672;0.525804;0.541946;0.905085;162.881;211.111;176.144;19.144;486.566;816.812;125.683;285.402;900.802;915.909;105.418;116.365;119.693;82.329;683.254;692.623;791.697;85.772;929.517;100.608;108.878;117.605;126.677;136.855;14.645;156.743;169.387
BDI;Burundi;24671;Capital investment in Travel and Tourism;Local currency in bn (Real prices);420.168;53.273;297.909;29.255;398.121;362.324;572.616;101.349;117.756;883.223;600.548;148.198;229.846;284.803;587.424;169.832;159.594;160.282;163.723;152.487;996.262;775.658;692.623;673.418;687.956;703.011;717.507;732.193;745.757;757.459;771.639;778.627;785.815;800.755
BDI;Burundi;24672;Capital investment in Travel and Tourism;% exports;123.711;129.569;139.497;1.403;153.233;140.532;225.859;29.197;305.378;209.349;0.677624;176.101;300.385;458.351;106.767;188.295;152.069;128.199;109.304;105.866;116.218;121.251;135.339;154.653;167.987;172.422;167.597;162.419;157.102;151.536;145.756;137.975;13.103;12.564
BDI;Burundi;24673;Capital investment in Travel and Tourism;US$ in bn (Nominal prices);0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0;0;0;0;0;0;0;0;0.01;0.01;0.01;0.01;0.01
BDI;Burundi;24674;Capital investment in Travel and Tourism;US$ in bn (Real prices);0;0;0;0;0;0;0;0.01;0.01;0;0;0.01;0.01;0.02;0;0.01;0.01;0.01;0.01;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0
BDI;Burundi;24675;Capital investment in Travel and Tourism;% growth;257.321;267.898;-440.788;-179.897;360.867;-899.143;580.396;769.926;161.892;-249.957;-320.049;146.771;550.944;239.101;-793.744;189.113;-602.851;0.431371;214.655;-686.271;-346.657;-221.432;-107.051;-277.278;215.883;218.835;206.199;20.468;185.252;156.919;1.872;0.905669;0.923097;190.126
BDI;Burundi;24676;Leisure Tourism Spending;Local currency  _in bn (Nominal prices);484.348;306.488;223.926;234.019;244.599;295.171;312.892;37.513;467.307;194.358;476.827;921.692;826.706;127.765;660.804;342.969;427.957;557.971;603.365;732.482;700.403;762.863;855.258;999.019;110.059;121.702;134.765;149.626;166.163;184.343;205.701;230.77;258.276;289.024
BDI;Burundi;24677;Leisure Tourism Spending;Local currency in bn (Real prices);702.432;385.224;217.617;203.321;185.202;19.734;197.956;233.416;260.661;974.553;149.581;280.728;232.63;289.52;136.009;646.614;745.699;84.836;848.918;933.172;847.557;866.033;855.258;849.766;882.755;920.457;961.109;100.621;105.368;110.227;115.981;122.693;129.484;136.632
BDI;Burundi;24678;Leisure Tourism Spending;% share;0.644194;0.543676;0.318861;0.224376;0.160043;0.304227;0.298948;0.351045;0.365223;148.117;23.585;414.095;336.166;403.701;164.729;0.788771;0.902953;0.972935;0.897026;0.951274;0.910002;0.934459;0.922691;0.917566;0.911471;0.906965;0.902187;0.89739;0.892;0.884877;0.877271;0.869579;0.862495;0.855588
BDI;Burundi;24679;Leisure Tourism Spending;US$ in bn (Nominal prices);0.02;0.01;0.01;0.01;0;0;0;0;0;0.02;0.04;0.09;0.08;0.107756;0.05;0.03;0.03;0.04;0.04;0.05;0.04;0.05;0.05;0.05;0.05;0.06;0.06;0.06;0.07;0.07;0.08;0.09;0.1;0.104819
BDI;Burundi;24680;Leisure Tourism Spending;US$ in bn (Real prices);0.04;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.05;0.08;0.155997;0.12927;0.160883;0.08;0.04;0.04;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.06;0.06;0.06;0.06;0.07;0.07;0.08
BDI;Burundi;24681;Leisure Tourism Spending;% growth;24.497;-451.586;-435.089;-656.922;-891.145;655.388;0.31189;17.913;116.724;273.878;53.487;87.676;-171.331;244.547;-530.225;-52.458;153.237;137.672;0.07;992.485;-917.466;217.989;-124.413;-0.642189;388.217;42.709;44.165;469.303;471.693;461.192;522.022;578.729;553.454;552.087
BDI;Burundi;24682;Outbound Travel & Tourism Expenditure;Local currency  _in bn (Nominal prices);205.107;122.778;0.563762;0.850755;0.394494;879.221;87.187;115.506;135.436;302.747;637.051;126.733;110.675;168.012;765.172;333.533;438.852;41.4;660.913;683.637;548.593;548.751;621.203;724.921;819.285;926.473;105.076;118.643;133.703;150.885;171.095;194.685;220.789;250.233
BDI;Burundi;24683;Outbound Travel & Tourism Expenditure;Local currency in bn (Real prices);297.459;154.319;547.878;739.155;298.697;587.813;551.602;718.707;755.452;151.804;199.843;386.003;311.434;380.722;157.49;628.824;764.683;629.462;929.887;870.945;663.852;622.964;621.203;616.618;657.129;700.709;749.374;797.857;847.841;902.214;964.691;103.508;110.69;118.295
BDI;Burundi;24684;Outbound Travel & Tourism Expenditure;US$ in bn (Nominal prices);0.01;0;0;0;0;0.01;0.01;0.01;0.01;0.03;0.06;0.1232;0.1023;0.1417;0.06;0.03;0.03;0.03;0.04;0.04;0.03;0.03;0.03;0.04;0.04;0.04;0.05;0.05;0.06;0.06;0.07;0.07;0.08;0.09
BDI;Burundi;24685;Outbound Travel & Tourism Expenditure;US$ in bn (Real prices);0.02;0.01;0;0;0;0.03;0.03;0.04;0.04;0.08;0.111051;0.214498;0.17306;0.211563;0.09;0.03;0.04;0.03;0.05;0.05;0.04;0.03;0.03;0.03;0.04;0.04;0.04;0.04;0.05;0.05;0.05;0.06;0.06;0.07
BDI;Burundi;24686;Outbound Travel & Tourism Expenditure;Percentage share of total GDP;0.820869;0.466702;0.164465;0.212601;0.09;172.046;158.527;197.579;210.082;40.448;527.255;967.504;754.315;879.121;350.325;13.336;155.649;123.002;173.354;155.076;123.127;116.124;115.796;114.827;117.101;119.148;121.355;122.703;123.828;125.136;12.635;127.303;128.217;129.046
BDI;Burundi;24687;Outbound Travel & Tourism Expenditure;% growth;721.302;-48.121;-644.969;349.121;-595.893;1867.92;-616.031;302.945;511.263;100.944;316.457;931.528;-193.182;222.481;-586.338;-600.722;216.052;-176.833;477.273;-633.862;-23.778;-61.591;-0.282761;-0.738037;656.976;66.319;694.512;646.985;626.479;641.309;692.484;729.655;693.878;687.009
BDI;Burundi;24688;Travel and Tourism total contribution to employment;% share of total employment;114.704;195.994;134.749;103.789;0.872672;206.697;173.736;212.857;245.505;372.246;538.165;906.207;804.548;951.668;42.483;50.459;567.052;554.562;511.216;520.806;494.734;448.069;442.033;448.505;44.269;439.604;438.097;432.708;425.794;416.663;406.745;397.181;391.123;383.875
BDI;Burundi;24689;Travel and Tourism total contribution to employment;Thousands of jobs;124.604;213.185;146.424;112.996;96.179;231.664;200.228;25.306;301.741;473.228;713.113;124.948;115.437;142.036;659.111;813.003;941.891;949.571;902.175;94.698;925.644;863.189;905.038;936.654;943.001;955.155;96.358;983.072;998.208;100.699;101.289;102.481;104.437;105.956
BDI;Burundi;24690;Travel and Tourism total contribution to employment;% growth;-240.357;710.909;-313.163;-228.295;-148.827;140.868;-13.57;263.861;192.369;568.326;506.912;752.155;-761.235;230.422;-535.956;233.485;158.533;0.815353;-499.127;496.631;-225.302;-674.718;484.814;349.327;0.677666;128.883;0.882088;202.289;15.396;0.879326;0.58625;117.696;190.905;145.434
BDI;Burundi;24691;Travel and Tourism total contribution to GDP;Local currency  _in bn (Nominal prices);308.189;556.618;501.597;45.381;435.913;116.035;105.683;138.119;175.886;309.758;720.645;131.255;130.108;200.123;102.666;141.756;179.324;212.248;235.141;263.225;254.222;244.32;271.727;320.679;345.019;374.521;406.895;443.307;481.169;519.422;562.508;612.941;672.222;739.477
BDI;Burundi;24692;Travel and Tourism total contribution to GDP;Local currency in bn (Real prices);446.956;699.611;487.465;39.428;330.058;775.763;668.617;859.415;981.083;155.319;226.067;399.776;366.115;453.487;211.312;267.259;312.466;322.709;330.837;335.345;307.633;277.361;271.727;272.769;276.732;283.257;290.186;298.118;305.12;310.586;317.161;325.882;337.01;349.579
BDI;Burundi;24693;Travel and Tourism total contribution to GDP;Percentage share of total GDP;123.342;211.582;146.329;113.405;0.957118;227.056;192.157;236.261;272.827;413.845;596.442;100.203;886.756;104.714;470.046;566.797;636.015;630.601;616.764;597.099;570.579;517.018;506.516;50.795;493.138;481.647;469.933;458.478;445.629;430.781;4.154;400.798;390.373;381.349
BDI;Burundi;24694;Travel and Tourism total contribution to GDP;US$ in bn (Nominal prices);0.01;0.02;0.01;0.01;0.01;0.02;0.01;0.01;0.02;0.03;0.07;0.127596;0.120262;0.168782;0.08;0.115179;0.1422;0.147138;0.151208;0.170186;0.161729;0.149597;0.150996;0.155679;0.162337;0.170744;0.17996;0.190232;0.20072;0.21122;0.222318;0.23544;0.250908;0.268183
BDI;Burundi;24695;Travel and Tourism total contribution to GDP;US$ in bn (Real prices);0.02;0.04;0.03;0.02;0.02;0.04;0.04;0.05;0.05;0.09;0.125623;0.222151;0.203446;0.251998;0.117424;0.148513;0.173634;0.179326;0.183843;0.186348;0.170948;0.154127;0.150996;0.151575;0.153777;0.157403;0.161253;0.165661;0.169552;0.172589;0.176243;0.181089;0.187273;0.194257
BDI;Burundi;24696;Travel and Tourism total contribution to GDP;% growth;-292.751;565.281;-303.234;-191.163;-162.883;135.038;-138.117;285.361;141.571;583.138;455.502;768.397;-841.992;238.645;-534.029;26.476;169.152;327.818;251.874;136.259;-826.376;-984.022;-203.136;0.383522;145.259;235.801;244.627;27.333;234.884;179.153;211.694;274.944;341.504;372.929
